idpig,group,pen,testlng,line,diet,sex,onwt,onage,offage,offwt,offlma,offbf,adg,mwt,adfiq,idsire,iddam,gen,par,fe,fcr,onwtdev,offwtdev,onagedev,adgdev,bfdev,mwtdev,adgdev1,bfdev1,mwtdev1,onwtdev1,offwtdev1,onagedev1,adgdev2,bfdev2,mwtdev2,onwtdev2,offwtdev2,onagedev2,adgdev3,bfdev3,mwtdev3,onwtdev3,offwtdev3,onagedev3,adgdev4,bfdev4,mwtdev4,onwtdev4,offwtdev4,onagedev4,,rfi ADJUSTED,rfi1 adjust,rfi2 adjust,rfi3 adjust,rfi4 adjust,,rfi2
208001505,55,4,168,2,2,2,38.0952381,92,260,130.6122449,52.064412,19.558,0.57671608,26.22206528,2.567727452,107001802,107009713,8,2,0.22460175,4.452325053,-0.864761905,5.7022449,-6.08,-0.08328392,-2.882,-0.467934724,-0.29328392,4.318,-0.277934724,-1.904761905,12.6122449,2,-0.18328392,4.318,-1.527934724,-11.90476191,12.6122449,2,-0.29328392,0.508,-0.277934724,-1.904761905,12.6122449,2,-0.18328392,0.508,-1.527934724,-11.90476191,12.6122449,2,,0.277001723,0.276967523,0.276898523,0.276993763,0.276924763,,0.275876942
208001710,55,6,168,2,2,2,41.26984127,92,260,123.3560091,47.677324,11.938,0.489691482,25.27012558,2.288000558,107013502,107011907,8,2,0.214025945,4.672330726,2.30984127,-1.55399093,-6.08,-0.170308518,-10.502,-1.419874424,-0.380308518,-3.302,-1.229874424,1.26984127,5.35600907,2,-0.270308518,-3.302,-2.479874424,-8.73015873,5.35600907,2,-0.380308518,-7.112,-1.229874424,1.26984127,5.35600907,2,-0.270308518,-7.112,-2.479874424,-8.73015873,5.35600907,2,,0.281426612,0.281392412,0.281323412,0.281418652,0.281349652,,0.271480656
208002105,55,6,140,2,2,2,43.53741497,91,231,120.1814059,43.999912,17.272,0.552555933,27.12784736,1.457863207,107001601,107014907,8,2,0.379017682,2.638399335,4.577414966,-4.7285941,-7.08,-0.107444067,-5.168,0.437847358,-0.317444067,2.032,0.627847358,3.537414966,2.1814059,1,-0.207444067,2.032,-0.622152642,-6.462585034,2.1814059,1,-0.317444067,-1.778,0.627847358,3.537414966,2.1814059,1,-0.207444067,-1.778,-0.622152642,-6.462585034,2.1814059,1,,-0.763641379,-0.763675579,-0.763744579,-0.763649339,-0.763718339,,-0.757972215
208002310,55,6,168,2,2,2,34.01360544,91,259,122.9024943,45.999908,22.352,0.539762132,25.80249456,2.494549545,107013002,107000809,8,2,0.216376593,4.621571978,-4.946394558,-2.00750567,-7.08,-0.120237868,-0.088,-0.887505438,-0.330237868,7.112,-0.697505438,-5.986394558,4.90249433,1,-0.220237868,7.112,-1.947505438,-15.98639456,4.90249433,1,-0.330237868,3.302,-0.697505438,-5.986394558,4.90249433,1,-0.220237868,3.302,-1.947505438,-15.98639456,4.90249433,1,,0.308443697,0.308409497,0.308340497,0.308435737,0.308366737,,0.315068655
208002710,55,6,168,2,2,2,33.10657596,90,258,127.4376417,44.83862,19.05,0.555093362,25.20835194,2.299308226,107013502,107012903,8,2,0.241417551,4.142200908,-5.853424036,2.52764172,-8.08,-0.104906638,-3.39,-1.481648064,-0.314906638,3.81,-1.291648064,-6.893424036,9.43764172,0,-0.204906638,3.81,-2.541648064,-16.89342404,9.43764172,0,-0.314906638,0,-1.291648064,-6.893424036,9.43764172,0,-0.204906638,0,-2.541648064,-16.89342404,9.43764172,0,,0.151948677,0.151914477,0.151845477,0.151940717,0.151871717,,0.149776345
208003109,55,8,168,2,2,2,35.8276644,90,258,127.4376417,53.612796,27.178,0.570793508,25.70120875,2.010999439,107013501,107011505,8,2,0.283835737,3.523164527,-3.132335601,2.52764172,-8.08,-0.089206492,4.738,-0.988791249,-0.299206492,11.938,-0.798791249,-4.172335601,9.43764172,0,-0.189206492,11.938,-2.048791249,-14.1723356,9.43764172,0,-0.299206492,8.128,-0.798791249,-4.172335601,9.43764172,0,-0.189206492,8.128,-2.048791249,-14.1723356,9.43764172,0,,-0.593175068,-0.593209268,-0.593278268,-0.593183028,-0.593252028,,-0.596996451
208003205,55,8,168,2,2,2,26.75736961,89,257,116.553288,44.83862,20.32,0.554300274,24.8863617,1.637641463,107000504,107011507,8,2,0.338474743,2.954430189,-12.20263039,-8.35671202,-9.08,-0.105699726,-2.12,-1.803638301,-0.315699726,5.08,-1.613638301,-13.24263039,-1.44671202,-1,-0.205699726,5.08,-2.863638301,-23.24263039,-1.44671202,-1,-0.315699726,1.27,-1.613638301,-13.24263039,-1.44671202,-1,-0.205699726,1.27,-2.863638301,-23.24263039,-1.44671202,-1,,-0.959526478,-0.959560678,-0.959629678,-0.959534438,-0.959603438,,-0.945624909
208003608,55,8,168,2,2,2,35.8276644,89,257,131.9727891,48.451516,18.034,0.614694747,25.96600058,1.48475574,107001601,107001806,8,2,0.414003954,2.415435867,-3.132335601,7.06278912,-9.08,-0.045305253,-4.406,-0.723999422,-0.255305253,2.794,-0.533999422,-4.172335601,13.97278912,-1,-0.145305253,2.794,-1.783999422,-14.1723356,13.97278912,-1,-0.255305253,-1.016,-0.533999422,-4.172335601,13.97278912,-1,-0.145305253,-1.016,-1.783999422,-14.1723356,13.97278912,-1,,-1.153196657,-1.153230857,-1.153299857,-1.153204617,-1.153273617,,-1.158974799
208003710,55,8,140,2,2,2,36.73469388,88,228,116.0997732,23.935436,19.05,0.577078104,25.16382162,2.094423772,107013502,107009905,8,2,0.275530727,3.629359278,-2.225306122,-8.81022676,-10.08,-0.082921896,-3.39,-1.526178384,-0.292921896,3.81,-1.336178384,-3.265306122,-1.90022676,-2,-0.182921896,3.81,-2.586178384,-13.26530612,-1.90022676,-2,-0.292921896,0,-1.336178384,-3.265306122,-1.90022676,-2,-0.182921896,0,-2.586178384,-13.26530612,-1.90022676,-2,,-0.493372781,-0.493406981,-0.493475981,-0.493380741,-0.493449741,,-0.494879973
208003910,55,10,168,2,2,2,29.93197279,87,255,107.0294785,42.58056,21.59,0.526751608,23.93524344,2.14331974,107002301,107015203,8,2,0.245764362,4.068938202,-9.02802721,-17.88052154,-11.08,-0.133248392,-0.85,-2.754756557,-0.343248392,6.35,-2.564756557,-10.06802721,-10.97052154,-3,-0.233248392,6.35,-3.814756557,-20.06802721,-10.97052154,-3,-0.343248392,2.54,-2.564756557,-10.06802721,-10.97052154,-3,-0.233248392,2.54,-3.814756557,-20.06802721,-10.97052154,-3,,0.095265004,0.095230804,0.095161804,0.095257044,0.095188044,,0.100562109
208004010,55,10,168,2,2,2,33.10657596,87,255,127.4376417,41.161208,26.924,0.549241767,24.42759744,2.052978298,107002301,107011206,8,2,0.267534132,3.737840819,-5.853424036,2.52764172,-11.08,-0.110758233,4.484,-2.262402561,-0.320758233,11.684,-2.072402561,-6.893424036,9.43764172,-3,-0.210758233,11.684,-3.322402561,-16.89342404,9.43764172,-3,-0.320758233,7.874,-2.072402561,-6.893424036,9.43764172,-3,-0.210758233,7.874,-3.322402561,-16.89342404,9.43764172,-3,,0.033850117,0.033815917,0.033746917,0.033842157,0.033773157,,0.020560419
208004708,55,10,168,2,2,2,36.73469388,86,254,127.4376417,50.64506,19.05,0.565223081,26.30868495,2.603278243,107009502,107011510,8,2,0.217119735,4.605753605,-2.225306122,2.52764172,-12.08,-0.094776919,-3.39,-0.381315054,-0.304776919,3.81,-0.191315054,-3.265306122,9.43764172,-4,-0.194776919,3.81,-1.441315054,-13.26530612,9.43764172,-4,-0.304776919,0,-0.191315054,-3.265306122,9.43764172,-4,-0.194776919,0,-1.441315054,-13.26530612,9.43764172,-4,,0.520511332,0.520477132,0.520408132,0.520503372,0.520434372,,0.520541299
208005209,55,10,168,2,2,2,34.01360544,83,251,115.1927438,46.838616,14.732,0.524580482,23.94646776,2.134678356,107000504,107012210,8,2,0.245742166,4.069305722,-4.946394558,-9.71725624,-15.08,-0.135419518,-7.708,-2.74353224,-0.345419518,-0.508,-2.55353224,-5.986394558,-2.80725624,-7,-0.235419518,-0.508,-3.80353224,-15.98639456,-2.80725624,-7,-0.345419518,-4.318,-2.55353224,-5.986394558,-2.80725624,-7,-0.235419518,-4.318,-3.80353224,-15.98639456,-2.80725624,-7,,0.222829171,0.222794971,0.222725971,0.222821211,0.222752211,,0.214492725
208005305,55,11,168,2,2,2,26.30385488,81,249,98.86621315,39.870888,19.05,0.437069608,21.30996968,1.76007844,107002301,107001008,8,2,0.248323937,4.026998004,-12.65614512,-26.04378685,-17.08,-0.222930392,-3.39,-5.380030324,-0.432930392,3.81,-5.190030324,-13.69614512,-19.13378685,-9,-0.322930392,3.81,-6.440030324,-23.69614512,-19.13378685,-9,-0.432930392,0,-5.190030324,-13.69614512,-19.13378685,-9,-0.322930392,0,-6.440030324,-23.69614512,-19.13378685,-9,,0.046490512,0.046456312,0.046387312,0.046482552,0.046413552,,0.043036156
208005410,55,11,168,2,2,2,28.57142857,81,249,116.553288,43.419268,21.336,0.541029999,24.02412046,2.355018359,107002301,107000808,8,2,0.229734939,4.352842476,-10.38857143,-8.35671202,-17.08,-0.118970001,-1.104,-2.665879543,-0.328970001,6.096,-2.475879543,-11.42857143,-1.44671202,-9,-0.218970001,6.096,-3.725879543,-21.42857143,-1.44671202,-9,-0.328970001,2.286,-2.475879543,-11.42857143,-1.44671202,-9,-0.218970001,2.286,-3.725879543,-21.42857143,-1.44671202,-9,,0.40143189,0.40139769,0.40132869,0.40142393,0.40135493,,0.404133762
208005506,55,11,168,2,2,2,40.36281179,81,249,106.5759637,49.419256,12.446,0.398933862,25.13243558,1.782988967,107013501,107010208,8,2,0.223744436,4.469384875,1.402811791,-18.33403628,-17.08,-0.261066138,-9.994,-1.557564421,-0.471066138,-2.794,-1.367564421,0.362811791,-11.42403628,-9,-0.361066138,-2.794,-2.617564421,-9.637188209,-11.42403628,-9,-0.471066138,-6.604,-1.367564421,0.362811791,-11.42403628,-9,-0.361066138,-6.604,-2.617564421,-9.637188209,-11.42403628,-9,,0.089697133,0.089662933,0.089593933,0.089689173,0.089620173,,0.096849198
208005606,55,11,168,2,2,2,32.19954649,80,248,125.170068,49.935384,15.748,0.558782217,24.74924109,2.438790382,107012802,107010507,8,2,0.229122692,4.364473863,-6.760453515,0.26006803,-18.08,-0.101217783,-6.692,-1.940758915,-0.311217783,0.508,-1.750758915,-7.800453515,7.17006803,-10,-0.201217783,0.508,-3.000758915,-17.80045352,7.17006803,-10,-0.311217783,-3.302,-1.750758915,-7.800453515,7.17006803,-10,-0.201217783,-3.302,-3.000758915,-17.80045352,7.17006803,-10,,0.506228782,0.506194582,0.506125582,0.506220822,0.506151822,,0.502631222
208000104,55,2,168,2,2,3,38.54875283,96,264,136.0544218,45.999908,25.908,0.59397204,26.74611604,2.742529443,107013002,107000406,8,2,0.216578182,4.61727027,-0.411247166,11.14442177,-2.08,-0.06602796,3.468,0.056116044,-0.27602796,10.668,0.246116044,-1.451247166,18.05442177,6,-0.16602796,10.668,-1.003883956,-11.45124717,18.05442177,6,-0.27602796,6.858,0.246116044,-1.451247166,18.05442177,6,-0.16602796,6.858,-1.003883956,-11.45124717,18.05442177,6,,0.470082959,0.470048759,0.469979759,0.470074999,0.470005999,,0.468186371
208000202,55,2,168,2,2,3,36.73469388,96,264,121.0884354,39.741856,17.78,0.471004644,25.60661503,1.782639141,107009502,107009711,8,2,0.264217604,3.784759165,-2.225306122,-3.82156463,-2.08,-0.188995357,-4.66,-1.083384975,-0.398995357,2.54,-0.893384975,-3.265306122,3.08843537,6,-0.288995357,2.54,-2.143384975,-13.26530612,3.08843537,6,-0.398995357,-1.27,-0.893384975,-3.265306122,3.08843537,6,-0.288995357,-1.27,-2.143384975,-13.26530612,3.08843537,6,,-0.254972917,-0.255007117,-0.255076117,-0.254980877,-0.255049877,,-0.248347053
208000404,55,2,168,2,2,3,39.90929705,95,263,127.8911565,43.096688,23.368,0.501891788,26.59064723,2.436428237,107000504,107013003,8,2,0.205994899,4.854489147,0.949297052,2.98115646,-3.08,-0.158108212,0.928,-0.09935277,-0.368108212,8.128,0.09064723,-0.090702948,9.89115646,5,-0.258108212,8.128,-1.15935277,-10.09070295,9.89115646,5,-0.368108212,4.318,0.09064723,-0.090702948,9.89115646,5,-0.258108212,4.318,-1.15935277,-10.09070295,9.89115646,5,,0.336963868,0.336929668,0.336860668,0.336955908,0.336886908,,0.341151538
208000706,55,2,140,2,2,3,43.53741497,93,233,131.5192744,35.4838,21.082,0.66142543,27.37365503,2.918560999,107013002,107015210,8,2,0.226627242,4.412532184,4.577414966,6.60927438,-5.08,0.00142543,-1.358,0.683655034,-0.20857457,5.842,0.873655034,3.537414966,13.51927438,3,-0.09857457,5.842,-0.376344966,-6.462585034,13.51927438,3,-0.20857457,2.032,0.873655034,3.537414966,13.51927438,3,-0.09857457,2.032,-0.376344966,-6.462585034,13.51927438,3,,0.54596091,0.54592671,0.54585771,0.54595295,0.54588395,,0.543297992
208000802,55,4,140,2,2,3,42.17687075,93,233,121.5419501,32.58058,22.098,0.540064312,26.6838081,2.414198067,107009502,107000506,8,2,0.223703398,4.47020478,3.216870748,-3.36804989,-5.08,-0.119935688,-0.342,-0.006191898,-0.329935688,6.858,0.183808102,2.176870748,3.54195011,3,-0.219935688,6.858,-1.066191898,-7.823129252,3.54195011,3,-0.329935688,3.048,0.183808102,2.176870748,3.54195011,3,-0.219935688,3.048,-1.066191898,-7.823129252,3.54195011,3,,0.129161667,0.129127467,0.129058467,0.129153707,0.129084707,,0.13428993
208001004,55,4,168,2,2,3,34.01360544,93,261,106.5759637,44.967652,19.05,0.458443667,22.35776499,2.095311666,107001802,107013504,8,2,0.218794976,4.570488849,-4.946394558,-18.33403628,-5.08,-0.201556334,-3.39,-4.33223501,-0.411556334,3.81,-4.14223501,-5.986394558,-11.42403628,3,-0.301556334,3.81,-5.39223501,-15.98639456,-11.42403628,3,-0.411556334,0,-4.14223501,-5.986394558,-11.42403628,3,-0.301556334,0,-5.39223501,-15.98639456,-11.42403628,3,,0.068886935,0.068852735,0.068783735,0.068878975,0.068809975,,0.05838165
208001102,55,4,168,2,2,3,35.8276644,93,261,124.7165533,40.838628,20.32,0.543461256,26.30782655,2.453059881,107013502,107002509,8,2,0.221544228,4.513771409,-3.132335601,-0.19344671,-5.08,-0.116538744,-2.12,-0.382173446,-0.326538744,5.08,-0.192173446,-4.172335601,6.71655329,3,-0.216538744,5.08,-1.442173446,-14.1723356,6.71655329,3,-0.326538744,1.27,-0.192173446,-4.172335601,6.71655329,3,-0.216538744,1.27,-1.442173446,-14.1723356,6.71655329,3,,0.167167629,0.167133429,0.167064429,0.167159669,0.167090669,,0.177100555
208001606,55,4,168,2,2,3,37.18820862,92,260,106.122449,42.967656,16.002,0.438903854,25.1090713,2.248185024,107013002,107000108,8,2,0.19522586,5.122272238,-1.771791383,-18.78755102,-6.08,-0.221096147,-6.438,-1.580928702,-0.431096147,0.762,-1.390928702,-2.811791383,-11.87755102,2,-0.321096147,0.762,-2.640928702,-12.81179138,-11.87755102,2,-0.431096147,-3.048,-1.390928702,-2.811791383,-11.87755102,2,-0.321096147,-3.048,-2.640928702,-12.81179138,-11.87755102,2,,0.165286465,0.165252265,0.165183265,0.165278505,0.165209505,,0.179463943
208001704,55,6,168,2,2,3,30.38548753,92,260,124.7165533,43.290236,15.748,0.551095232,24.17650441,2.533019359,107013502,107011907,8,2,0.217564556,4.59633692,-8.574512472,-0.19344671,-6.08,-0.108904769,-6.692,-2.513495591,-0.318904769,0.508,-2.323495591,-9.614512472,6.71655329,2,-0.208904769,0.508,-3.573495591,-19.61451247,6.71655329,2,-0.318904769,-3.302,-2.323495591,-9.614512472,6.71655329,2,-0.208904769,-3.302,-3.573495591,-19.61451247,6.71655329,2,,0.399703578,0.399669378,0.399600378,0.399695618,0.399626618,,0.39419039
208002101,55,6,168,2,2,3,41.26984127,91,259,130.6122449,52.25796,19.05,0.510760985,27.52645507,2.483269122,107001601,107014907,8,2,0.205680883,4.861900568,2.30984127,5.7022449,-7.08,-0.149239015,-3.39,0.836455072,-0.359239015,3.81,1.026455072,1.26984127,12.6122449,1,-0.249239015,3.81,-0.223544928,-8.73015873,12.6122449,1,-0.359239015,0,1.026455072,1.26984127,12.6122449,1,-0.249239015,0,-0.223544928,-8.73015873,12.6122449,1,,0.354372389,0.354338189,0.354269189,0.354364429,0.354295429,,0.361061384
208002306,55,6,168,2,2,3,43.08390023,91,259,132.4263039,44.709588,21.336,0.538914253,27.66838654,2.371625193,107013002,107000809,8,2,0.227234158,4.400746832,4.123900227,7.51630386,-7.08,-0.121085747,-1.104,0.978386535,-0.331085747,6.096,1.168386535,3.083900227,14.42630386,1,-0.221085747,6.096,-0.081613465,-6.916099773,14.42630386,1,-0.331085747,2.286,1.168386535,3.083900227,14.42630386,1,-0.221085747,2.286,-0.081613465,-6.916099773,14.42630386,1,,0.19291424,0.19288004,0.19281104,0.19290628,0.19283728,,0.195183602
208002702,55,6,119,2,2,3,41.72335601,90,209,118.8208617,32.387032,27.178,0.644444738,26.76478023,2.605606003,107013502,107012903,8,2,0.247330079,4.043179887,2.763356009,-6.08913832,-8.08,-0.015555262,4.738,0.074780227,-0.225555262,11.938,0.264780227,1.723356009,0.82086168,0,-0.115555262,11.938,-0.985219773,-8.276643991,0.82086168,0,-0.225555262,8.128,0.264780227,1.723356009,0.82086168,0,-0.115555262,8.128,-0.985219773,-8.276643991,0.82086168,0,,0.192391994,0.192357794,0.192288794,0.192384034,0.192315034,,0.194642168
208003103,55,8,140,2,2,3,42.63038549,90,230,121.0884354,36.709604,29.464,0.586666196,26.2049871,1.691516724,107013501,107011505,8,2,0.346828493,2.883269454,3.670385488,-3.82156463,-8.08,-0.073333804,7.024,-0.485012904,-0.283333804,14.224,-0.295012904,2.630385488,3.08843537,0,-0.173333804,14.224,-1.545012904,-7.369614512,3.08843537,0,-0.283333804,10.414,-0.295012904,2.630385488,3.08843537,0,-0.173333804,10.414,-1.545012904,-7.369614512,3.08843537,0,,-0.968782207,-0.968816407,-0.968885407,-0.968790167,-0.968859167,,-0.97495454
208003202,55,8,168,2,2,3,34.01360544,89,257,125.170068,49.225708,17.78,0.616100341,26.20958423,1.921989017,107000504,107011507,8,2,0.320553518,3.119603885,-4.946394558,0.26006803,-9.08,-0.043899659,-4.66,-0.480415769,-0.253899659,2.54,-0.290415769,-5.986394558,7.17006803,-1,-0.143899659,2.54,-1.540415769,-15.98639456,7.17006803,-1,-0.253899659,-1.27,-0.290415769,-5.986394558,7.17006803,-1,-0.143899659,-1.27,-1.540415769,-15.98639456,7.17006803,-1,,-0.770553804,-0.770588004,-0.770657004,-0.770561764,-0.770630764,,-0.76487167
208003501,55,11,168,2,2,3,35.8276644,89,257,126.0770975,44.451524,18.796,0.545443005,25.27609281,2.689756656,107001802,107015207,8,2,0.202785261,4.931324869,-3.132335601,1.16709751,-9.08,-0.114556995,-3.644,-1.413907191,-0.324556995,3.556,-1.223907191,-4.172335601,8.07709751,-1,-0.214556995,3.556,-2.473907191,-14.1723356,8.07709751,-1,-0.324556995,-0.254,-1.223907191,-4.172335601,8.07709751,-1,-0.214556995,-0.254,-2.473907191,-14.1723356,8.07709751,-1,,0.653731128,0.653696928,0.653627928,0.653723168,0.653654168,,0.649068458
208003604,55,8,140,2,2,3,38.0952381,89,229,121.0884354,35.16122,17.78,0.597478898,25.77998901,2.098414267,107001601,107001806,8,2,0.284728763,3.51211444,-0.864761905,-3.82156463,-9.08,-0.062521102,-4.66,-0.910010991,-0.272521102,2.54,-0.720010991,-1.904761905,3.08843537,-1,-0.162521102,2.54,-1.970010991,-11.90476191,3.08843537,-1,-0.272521102,-1.27,-0.720010991,-1.904761905,3.08843537,-1,-0.162521102,-1.27,-1.970010991,-11.90476191,3.08843537,-1,,-0.536346011,-0.536380211,-0.536449211,-0.536353971,-0.536422971,,-0.538513846
208003704,55,8,140,2,2,3,29.47845805,88,228,118.3673469,29.741876,24.892,0.636882985,24.63611462,2.121768974,107013502,107009905,8,2,0.300166037,3.331489495,-9.48154195,-6.54265306,-10.08,-0.023117015,2.452,-2.053885378,-0.233117015,9.652,-1.863885378,-10.52154195,0.36734694,-2,-0.123117015,9.652,-3.113885378,-20.52154195,0.36734694,-2,-0.233117015,5.842,-1.863885378,-10.52154195,0.36734694,-2,-0.123117015,5.842,-3.113885378,-20.52154195,0.36734694,-2,,-0.60000077,-0.60003497,-0.60010397,-0.60000873,-0.60007773,,-0.598437144
208003901,55,10,140,2,2,3,35.8276644,87,227,121.9954649,29.741876,31.75,0.616898466,25.90104446,2.855280688,107002301,107015203,8,2,0.216055279,4.628445112,-3.132335601,-2.91453515,-11.08,-0.043101534,9.31,-0.788955545,-0.253101534,16.51,-0.598955545,-4.172335601,3.99546485,-3,-0.143101534,16.51,-1.848955545,-14.1723356,3.99546485,-3,-0.253101534,12.7,-0.598955545,-4.172335601,3.99546485,-3,-0.143101534,12.7,-1.848955545,-14.1723356,3.99546485,-3,,0.610540185,0.610505985,0.610436985,0.610532225,0.610463225,,0.609760979
208004008,55,10,140,2,2,3,36.73469388,87,227,122.9024943,28.38704,28.194,0.613230363,26.80609069,2.365189717,107002301,107011206,8,2,0.259273224,3.856935106,-2.225306122,-2.00750567,-11.08,-0.046769637,5.754,0.116090687,-0.256769637,12.954,0.306090687,-3.265306122,4.90249433,-3,-0.146769637,12.954,-0.943909313,-13.26530612,4.90249433,-3,-0.256769637,9.144,0.306090687,-3.265306122,4.90249433,-3,-0.146769637,9.144,-0.943909313,-13.26530612,4.90249433,-3,,0.104475247,0.104441047,0.104372047,0.104467287,0.104398287,,0.111269324
208004101,55,10,168,2,2,3,37.18820862,87,255,117.0068027,46.838616,20.574,0.496944527,25.10427094,2.370266666,107000504,107009504,8,2,0.209657645,4.76968059,-1.771791383,-7.90319728,-11.08,-0.163055473,-1.866,-1.585729058,-0.373055473,5.334,-1.395729058,-2.811791383,-0.99319728,-3,-0.263055473,5.334,-2.645729058,-12.81179138,-0.99319728,-3,-0.373055473,1.524,-1.395729058,-2.811791383,-0.99319728,-3,-0.263055473,1.524,-2.645729058,-12.81179138,-0.99319728,-3,,0.410792124,0.410757924,0.410688924,0.410784164,0.410715164,,0.408266705
208005203,55,10,168,2,2,3,33.5600907,83,251,124.7165533,49.419256,20.574,0.504810618,24.57467834,1.943150469,107000504,107012210,8,2,0.259789772,3.849266239,-5.399909297,-0.19344671,-15.08,-0.155189382,-1.866,-2.115321657,-0.365189382,5.334,-1.925321657,-6.439909297,6.71655329,-7,-0.255189382,5.334,-3.175321657,-16.4399093,6.71655329,-7,-0.365189382,1.524,-1.925321657,-6.439909297,6.71655329,-7,-0.255189382,1.524,-3.175321657,-16.4399093,6.71655329,-7,,0.063391216,0.063357016,0.063288016,0.063383256,0.063314256,,0.054943602
208005403,55,11,168,2,2,3,30.38548753,81,249,104.30839,41.225724,21.082,0.450061542,22.90029689,2.42909158,107002301,107000808,8,2,0.185279775,5.397243166,-8.574512472,-20.60160998,-17.08,-0.209938458,-1.358,-3.789703108,-0.419938458,5.842,-3.599703108,-9.614512472,-13.69160998,-9,-0.309938458,5.842,-4.849703108,-19.61451247,-13.69160998,-9,-0.419938458,2.032,-3.599703108,-9.614512472,-13.69160998,-9,-0.309938458,2.032,-4.849703108,-19.61451247,-13.69160998,-9,,0.65537138,0.65533718,0.65526818,0.65536342,0.65529442,,0.656313923
208005602,55,11,168,2,2,3,29.93197279,80,248,115.1927438,40.128952,21.082,0.512798874,24.28567254,1.703213022,107012802,107010507,8,2,0.301077356,3.321405544,-9.02802721,-9.71725624,-18.08,-0.147201126,-1.358,-2.404327464,-0.357201126,5.842,-2.214327464,-10.06802721,-2.80725624,-10,-0.247201126,5.842,-3.464327464,-20.06802721,-2.80725624,-10,-0.357201126,2.032,-2.214327464,-10.06802721,-2.80725624,-10,-0.247201126,2.032,-3.464327464,-20.06802721,-2.80725624,-10,,-0.194402845,-0.194437045,-0.194506045,-0.194410805,-0.194479805,,-0.189266456
209003009,63,10,121,1,1,2,44.62585034,121,227,117.9138322,42.645076,20.574,0.706041079,27.17343783,2.315933455,108002402,108005309,9,2,0.304862421,3.280168141,5.66585034,-6.9961678,22.92,0.046041079,-1.866,0.483437833,-0.163958921,5.334,0.673437833,4.62585034,-0.0861678,31,-0.053958921,5.334,-0.576562167,-5.37414966,-0.0861678,31,-0.163958921,1.524,0.673437833,4.62585034,-0.0861678,31,-0.053958921,1.524,-0.576562167,-5.37414966,-0.0861678,31,,-0.365867972,-0.366880652,-0.264725652,-0.320387652,-0.218232652,,-0.583901561
209003107,63,10,121,1,1,2,47.89115646,120,226,132.8798186,47.806356,28.194,0.786671742,28.74053166,2.251346848,108005106,108000810,9,2,0.349422721,2.861863123,8.931156463,7.96981859,21.92,0.126671742,5.754,2.050531656,-0.083328258,12.954,2.240531656,7.891156463,14.87981859,30,0.026671742,12.954,0.990531656,-2.108843537,14.87981859,30,-0.083328258,9.144,2.240531656,7.891156463,14.87981859,30,0.026671742,9.144,0.990531656,-2.108843537,14.87981859,30,,-0.67851905,-0.67953173,-0.57737673,-0.63303873,-0.53088373,,-0.910895865
209003511,63,10,148,1,1,2,40.27210884,118,251,137.414966,45.999908,22.606,0.692150781,28.87489866,2.158480932,108005106,108004512,9,2,0.320665692,3.118512599,1.312108844,12.50496599,19.92,0.032150781,0.166,2.184898659,-0.177849219,7.366,2.374898659,0.272108844,19.41496599,28,-0.067849219,7.366,1.124898659,-9.727891156,19.41496599,28,-0.177849219,3.556,2.374898659,0.272108844,19.41496599,28,-0.067849219,3.556,1.124898659,-9.727891156,19.41496599,28,,-0.487801765,-0.488814445,-0.386659445,-0.442321445,-0.340166445,,-0.707778597
209003607,63,10,148,1,1,2,35.91836735,117,250,128.3446712,46.516036,18.288,0.734418953,25.36294863,1.929376116,108000605,108001506,9,2,0.380651003,2.627078327,-3.041632653,3.4346712,18.92,0.074418953,-4.152,-1.327051374,-0.135581047,3.048,-1.137051374,-4.081632653,10.3446712,27,-0.025581047,3.048,-2.387051374,-14.08163265,10.3446712,27,-0.135581047,-0.762,-1.137051374,-4.081632653,10.3446712,27,-0.025581047,-0.762,-2.387051374,-14.08163265,10.3446712,27,,-0.566238411,-0.567251091,-0.465096091,-0.520758091,-0.418603091,,-0.813464715
209003609,63,2,121,1,1,2,45.71428571,117,223,128.7981859,52.709572,23.114,0.807718801,28.03189631,2.191677551,108000605,108001506,9,2,0.368539068,2.713416536,6.754285714,3.88818594,18.92,0.147718801,0.674,1.341896313,-0.062281199,7.874,1.531896313,5.714285714,10.79818594,27,0.047718801,7.874,0.281896313,-4.285714286,10.79818594,27,-0.062281199,4.064,1.531896313,5.714285714,10.79818594,27,0.047718801,4.064,0.281896313,-4.285714286,10.79818594,27,,-0.727033892,-0.728046572,-0.625891572,-0.681553572,-0.579398572,,-0.957876492
209003809,63,2,121,1,1,2,47.89115646,116,222,131.9727891,47.612808,22.098,0.800940281,27.66730952,2.339892657,108010501,108002012,9,2,0.342297874,2.92143211,8.931156463,7.06278912,17.92,0.140940281,-0.342,0.977309524,-0.069059719,6.858,1.167309524,7.891156463,13.97278912,26,0.040940281,6.858,-0.082690476,-2.108843537,13.97278912,26,-0.069059719,3.048,1.167309524,7.891156463,13.97278912,26,0.040940281,3.048,-0.082690476,-2.108843537,13.97278912,26,,-0.508303486,-0.509316166,-0.407161166,-0.462823166,-0.360668166,,-0.75690434
